ID_key,country,level,level_id,level_name,country_id,district_coop_id,community_id,district_coop_desc,comm_desc,society_desc,colcen_desc,full_name,colcen_id,mobile_num,farm_units,name,national_id
1_2_4_3421,1_2,4,3421,TARKWA BANSO I/3421,2,4,3421,1_2_4,1_2_4,1_2_4_3421,,,,,,,
1_2_4_6684,1_2,4,6684,TARKWA BANSO/6684,2,4,6684,1_2_4,1_2_4,1_2_4_6684,,,,,,,
1_2_4_7957,1_2,4,7957,TETTEH  NKWANTA/7957,2,4,7957,1_2_4,1_2_4,1_2_4_7957,,,,,,,
1_2_4_2236,1_2,4,2236,TETTEH KROM/2236,2,4,2236,1_2_4,1_2_4,1_2_4_2236,,,,,,,
1_2_4_7586,1_2,4,7586,TETTEH NKWANTA/7586,2,4,7586,1_2_4,1_2_4,1_2_4_7586,,,,,,,
1_2_4_2300,1_2,4,2300,WASAMAMPONG A/2300,2,4,2300,1_2_4,1_2_4,1_2_4_2300,,,,,,,
1_2_4_2296,1_2,4,2296,WASSA DUNKWA A/2296,2,4,2296,1_2_4,1_2_4,1_2_4_2296,,,,,,,
1_2_4_3538,1_2,4,3538,WASSA DUNKWA C/3538,2,4,3538,1_2_4,1_2_4,1_2_4_3538,,,,,,,
1_2_4_3549,1_2,4,3549,YEBOAKROM/3549,2,4,3549,1_2_4,1_2_4,1_2_4_3549,,,,,,,
1_2_4_2577,1_2,4,2577,YIRASE/2577,2,4,2577,1_2_4,1_2_4,1_2_4_2577,,,,,,,
1_2_2_24,1_2,2,24,AKIM ODA/24,2,24,,,1_2_2,1_2,,,,,,,
1_2_2_50,1_2,2,50,ASAMANKESE/50,2,50,,,1_2_2,1_2,,,,,,,
1_2_2_27,1_2,2,27,ASANKRAGWA A/27,2,27,,,1_2_2,1_2,,,,,,,
1_2_2_57,1_2,2,57,ASSIN BREKU/57,2,57,,,1_2_2,1_2,,,,,,,
1_2_2_7,1_2,2,7,BREMAN ASIKUMAH/7,2,7,,,1_2_2,1_2,,,,,,,
1_2_2_73,1_2,2,73,MANKRANSO/73,2,73,,,1_2_2,1_2,,,,,,,
1_2_2_67,1_2,2,67,NKAWKAW/67,2,67,,,1_2_2,1_2,,,,,,,
1_2_2_29,1_2,2,29,SANKORE A/29,2,29,,,1_2_2,1_2,,,,,,,
1_2_2_65,1_2,2,65,SUHUM A/65,2,65,,,1_2_2,1_2,,,,,,,
1_2_2_66,1_2,2,66,SUHUM B/66,2,66,,,1_2_2,1_2,,,,,,,
1_2_2_4,1_2,2,4,TARKWA A/4,2,4,,,1_2_2,1_2,,,,,,,
1_2_2_30,1_2,2,30,TEPA B/30,2,30,,,1_2_2,1_2,,,,,,,
1_1_2_45,1_1,2,45,AHONDJO/45,1,45,,,1_1_2,1_1,,,,,,,
1_1_2_27,1_1,2,27,BARACACAO/27,1,27,,,1_1_2,1_1,,,,,,,
1_1_2_6,1_1,2,6,CA2B/6,1,6,,,1_1_2,1_1,,,,,,,
1_1_2_38,1_1,2,38,CAEHS/38,1,38,,,1_1_2,1_1,,,,,,,
1_1_2_5,1_1,2,5,CAPCB/5,1,5,,,1_1_2,1_1,,,,,,,
1_1_2_7,1_1,2,7,CAPO/7,1,7,,,1_1_2,1_1,,,,,,,
1_1_2_34,1_1,2,34,CASAHS/34,1,34,,,1_1_2,1_1,,,,,,,
1_1_2_8,1_1,2,8,CASIB/8,1,8,,,1_1_2,1_1,,,,,,,
1_1_2_9,1_1,2,9,CASIBO/9,1,9,,,1_1_2,1_1,,,,,,,
1_1_2_29,1_1,2,29,COOPAGRO/29,1,29,,,1_1_2,1_1,,,,,,,
1_1_2_10,1_1,2,10,COOPALBA/10,1,10,,,1_1_2,1_1,,,,,,,
1_1_2_11,1_1,2,11,COOPARES/11,1,11,,,1_1_2,1_1,,,,,,,
1_1_2_3,1_1,2,3,COOPATHS/3,1,3,,,1_1_2,1_1,,,,,,,
1_1_2_12,1_1,2,12,COVIMEA/12,1,12,,,1_1_2,1_1,,,,,,,
1_1_2_13,1_1,2,13,ECAFHS/13,1,13,,,1_1_2,1_1,,,,,,,
1_1_2_14,1_1,2,14,ECAHS/14,1,14,,,1_1_2,1_1,,,,,,,
1_1_2_15,1_1,2,15,ECAM/15,1,15,,,1_1_2,1_1,,,,,,,
1_1_2_33,1_1,2,33,ECAMOM/33,1,33,,,1_1_2,1_1,,,,,,,
1_1_2_41,1_1,2,41,ESPOIR/41,1,41,,,1_1_2,1_1,,,,,,,
1_1_2_31,1_1,2,31,FAHO/31,1,31,,,1_1_2,1_1,,,,,,,
1_1_2_17,1_1,2,17,INA/17,1,17,,,1_1_2,1_1,,,,,,,
1_1_2_49,1_1,2,49,SCAEB/49,1,49,,,1_1_2,1_1,,,,,,,
1_1_2_19,1_1,2,19,SCAETHS/19,1,19,,,1_1_2,1_1,,,,,,,
1_1_2_46,1_1,2,46,SCALAVA/46,1,46,,,1_1_2,1_1,,,,,,,
1_1_2_42,1_1,2,42,SCAPCB/42,1,42,,,1_1_2,1_1,,,,,,,
1_1_2_43,1_1,2,43,SCAS/43,1,43,,,1_1_2,1_1,,,,,,,
1_1_2_21,1_1,2,21,SCAT/21,1,21,,,1_1_2,1_1,,,,,,,
1_1_2_23,1_1,2,23,SIVAP/23,1,23,,,1_1_2,1_1,,,,,,,
1_1_2_24,1_1,2,24,SOCADMV/24,1,24,,,1_1_2,1_1,,,,,,,
1_1_2_26,1_1,2,26,SOCOOPRANHS/26,1,26,,,1_1_2,1_1,,,,,,,
1_1_2_47,1_1,2,47,ZAMACOM/47,1,47,,,1_1_2,1_1,,,,,,,
1_1_4_49,1_1,4,49,ABODAKRO/49,1,15,49,1_1_15,1_1_4,1_1_15_49,,,,,,,
1_1_4_467,1_1,4,467,ABRONAMOUÉ/467,1,31,467,1_1_31,1_1_4,1_1_31_467,,,,,,,
1_1_4_181,1_1,4,181,ADAMAKRO/181,1,11,181,1_1_11,1_1_4,1_1_11_181,,,,,,,
1_1_4_69,1_1,4,69,ADJAME/69,1,19,69,1_1_19,1_1_4,1_1_19_69,,,,,,,
1_1_4_138,1_1,4,138,ADOUKOFFIKRO/138,1,10,138,1_1_10,1_1_4,1_1_10_138,,,,,,,
1_1_4_82,1_1,4,82,AFFALIKRO/82,1,45,82,1_1_45,1_1_4,1_1_45_82,,,,,,,
1_1_4_136,1_1,4,136,AFFIAMOINOSSOU/136,1,29,136,1_1_29,1_1_4,1_1_29_136,,,,,,,
1_1_4_562,1_1,4,562,AHALIKOUAKOUKRO/562,1,24,562,1_1_24,1_1_4,1_1_24_562,,,,,,,
1_1_4_681,1_1,4,681,ALLALIKRO/681,1,21,681,1_1_21,1_1_4,1_1_21_681,,,,,,,
1_1_4_103,1_1,4,103,ALLOUKRO/103,1,24,103,1_1_24,1_1_4,1_1_24_103,,,,,,,
1_1_4_133,1_1,4,133,ALLUIOSSOU/133,1,29,133,1_1_29,1_1_4,1_1_29_133,,,,,,,
1_1_4_543,1_1,4,543,AMDOULAYE/543,1,38,543,1_1_38,1_1_4,1_1_38_543,,,,,,,
1_1_4_31,1_1,4,31,ANCIEN VILLAGE/31,1,12,31,1_1_12,1_1_4,1_1_12_31,,,,,,,
1_1_4_668,1_1,4,668,APPOISSO/668,1,31,668,1_1_31,1_1_4,1_1_31_668,,,,,,,
1_1_4_550,1_1,4,550,APPOISSO-APPOUEBA/550,1,45,550,1_1_45,1_1_4,1_1_45_550,,,,,,,
1_1_4_432,1_1,4,432,ASSAWREKRO/432,1,12,432,1_1_12,1_1_4,1_1_12_432,,,,,,,
1_1_4_271,1_1,4,271,ATOUNGBRE KOUAKOUKRO/271,1,17,271,1_1_17,1_1_4,1_1_17_271,,,,,,,
1_1_4_608,1_1,4,608,BABLY VAYA/608,1,49,608,1_1_49,1_1_4,1_1_49_608,,,,,,,
1_1_4_272,1_1,4,272,BAMO 1/272,1,17,272,1_1_17,1_1_4,1_1_17_272,,,,,,,
1_1_4_3,1_1,4,3,BATEGUEDEA 1/3,1,3,3,1_1_3,1_1_4,1_1_3_3,,,,,,,
1_1_4_4,1_1,4,4,BATEGUEDEA 2/4,1,3,4,1_1_3,1_1_4,1_1_3_4,,,,,,,
1_1_4_551,1_1,4,551,BAZRA NATIS/551,1,46,551,1_1_46,1_1_4,1_1_46_551,,,,,,,
1_1_4_123,1_1,4,123,BEHIBROKRO/123,1,9,123,1_1_9,1_1_4,1_1_9_123,,,,,,,
1_1_4_525,1_1,4,525,BEOUA/525,1,8,525,1_1_8,1_1_4,1_1_8_525,,,,,,,
1_1_4_607,1_1,4,607,BEOUE/607,1,49,607,1_1_49,1_1_4,1_1_49_607,,,,,,,
1_1_4_54,1_1,4,54,BEZOMA/54,1,13,54,1_1_13,1_1_4,1_1_13_54,,,,,,,
1_1_4_58,1_1,4,58,BEZU/58,1,13,58,1_1_13,1_1_4,1_1_13_58,,,,,,,
1_1_4_134,1_1,4,134,BIAN/134,1,29,134,1_1_29,1_1_4,1_1_29_134,,,,,,,
1_1_4_143,1_1,4,143,BIDA/143,1,10,143,1_1_10,1_1_4,1_1_10_143,,,,,,,
1_1_4_55,1_1,4,55,BISSAGUHE/55,1,13,55,1_1_13,1_1_4,1_1_13_55,,,,,,,
1_1_4_140,1_1,4,140,BLAHOU/140,1,10,140,1_1_10,1_1_4,1_1_10_140,,,,,,,
1_1_4_238,1_1,4,238,BLEGOKOFFIKRO/238,1,11,238,1_1_11,1_1_4,1_1_11_238,,,,,,,
1_1_4_552,1_1,4,552,BODOUASSO/552,1,46,552,1_1_46,1_1_4,1_1_46_552,,,,,,,
1_1_4_56,1_1,4,56,BOGUEDIA/56,1,13,56,1_1_13,1_1_4,1_1_13_56,,,,,,,
1_1_4_433,1_1,4,433,"BOLÉ N'DRIKRO/433",1,12,433,1_1_12,1_1_4,1_1_12_433,,,,,,,
1_1_4_70,1_1,4,70,BOLOUGUHE/70,1,19,70,1_1_19,1_1_4,1_1_19_70,,,,,,,
1_1_4_183,1_1,4,183,BONIKRO/183,1,17,183,1_1_17,1_1_4,1_1_17_183,,,,,,,
1_1_4_471,1_1,4,471,BONOUFLA/471,1,38,471,1_1_38,1_1_4,1_1_38_471,,,,,,,
1_1_4_505,1_1,4,505,BOTIFLA/505,1,41,505,1_1_41,1_1_4,1_1_41_505,,,,,,,
1_1_4_556,1_1,4,556,BOUATA/556,1,46,556,1_1_46,1_1_4,1_1_46_556,,,,,,,
1_1_4_71,1_1,4,71,BOWALY/71,1,19,71,1_1_19,1_1_4,1_1_19_71,,,,,,,
1_1_4_87,1_1,4,87,BRINDOUKRO/87,1,31,87,1_1_31,1_1_4,1_1_31_87,,,,,,,
1_1_4_72,1_1,4,72,BROKOUA I/72,1,19,72,1_1_19,1_1_4,1_1_19_72,,,,,,,
1_1_4_73,1_1,4,73,BROKOUA II/73,1,19,73,1_1_19,1_1_4,1_1_19_73,,,,,,,
1_1_4_60,1_1,4,60,BROKOUA/60,1,13,60,1_1_13,1_1_4,1_1_13_60,,,,,,,
1_1_4_113,1_1,4,113,BROUKRO 1/113,1,42,113,1_1_42,1_1_4,1_1_42_113,,,,,,,
1_1_4_114,1_1,4,114,BROUKRO 2/114,1,42,114,1_1_42,1_1_4,1_1_42_114,,,,,,,
1_1_4_40,1_1,4,40,BROUKRO/40,1,15,40,1_1_15,1_1_4,1_1_15_40,,,,,,,
1_1_4_179,1_1,4,179,CAMP PENAL/179,1,43,179,1_1_43,1_1_4,1_1_43_179,,,,,,,
1_1_4_117,1_1,4,117,CHANTIER MOH/117,1,42,117,1_1_42,1_1_4,1_1_42_117,,,,,,,
1_1_4_662,1_1,4,662,CHEICKVILLE/662,1,15,662,1_1_15,1_1_4,1_1_15_662,,,,,,,
1_1_4_596,1_1,4,596,CPC CARREFOUR/596,1,34,596,1_1_34,1_1_4,1_1_34_596,,,,,,,
1_1_4_252,1_1,4,252,DAGOKRO/252,1,7,252,1_1_7,1_1_4,1_1_7_252,,,,,,,
1_1_4_569,1_1,4,569,DAHIEPA-KEHI/569,1,17,569,1_1_17,1_1_4,1_1_17_569,,,,,,,
1_1_4_274,1_1,4,274,DALIGA/274,1,17,274,1_1_17,1_1_4,1_1_17_274,,,,,,,
1_1_4_218,1_1,4,218,DANIA/218,1,38,218,1_1_38,1_1_4,1_1_38_218,,,,,,,
1_1_4_178,1_1,4,178,DAOKRO/178,1,43,178,1_1_43,1_1_4,1_1_43_178,,,,,,,
1_1_4_9,1_1,4,9,DEDEGBEU/9,1,47,9,1_1_47,1_1_4,1_1_47_9,,,,,,,
1_1_4_98,1_1,4,98,DEDIAFLA/98,1,46,98,1_1_46,1_1_4,1_1_46_98,,,,,,,
1_1_4_74,1_1,4,74,DEDIAKONDOUKRO/74,1,19,74,1_1_19,1_1_4,1_1_19_74,,,,,,,
1_1_4_112,1_1,4,112,DEGAULKRO/112,1,42,112,1_1_42,1_1_4,1_1_42_112,,,,,,,
1_1_4_175,1_1,4,175,DELEGUEKRO/175,1,43,175,1_1_43,1_1_4,1_1_43_175,,,,,,,
1_1_4_122,1_1,4,122,DIANOU/122,1,9,122,1_1_9,1_1_4,1_1_9_122,,,,,,,
1_1_4_120,1_1,4,120,DIOULABOUGOU/120,1,9,120,1_1_9,1_1_4,1_1_9_120,,,,,,,
1_1_4_468,1_1,4,468,DJANGOBO/468,1,31,468,1_1_31,1_1_4,1_1_31_468,,,,,,,
1_1_4_30,1_1,4,30,DJEKOUADIOKRO/30,1,12,30,1_1_12,1_1_4,1_1_12_30,,,,,,,
1_1_4_43,1_1,4,43,DJEKRO/43,1,15,43,1_1_15,1_1_4,1_1_15_43,,,,,,,
1_1_4_225,1_1,4,225,DOBOUA/225,1,3,225,1_1_3,1_1_4,1_1_3_225,,,,,,,
1_1_4_275,1_1,4,275,DODJAGNOA/275,1,17,275,1_1_17,1_1_4,1_1_17_275,,,,,,,
1_1_4_609,1_1,4,609,DOKE/609,1,49,609,1_1_49,1_1_4,1_1_49_609,,,,,,,
1_1_4_276,1_1,4,276,DONHIO/276,1,17,276,1_1_17,1_1_4,1_1_17_276,,,,,,,
1_1_4_424,1_1,4,424,DO-SAKASSOU/424,1,10,424,1_1_10,1_1_4,1_1_10_424,,,,,,,
1_1_4_606,1_1,4,606,DOUANDROU/606,1,49,606,1_1_49,1_1_4,1_1_49_606,,,,,,,
1_1_4_526,1_1,4,526,DOUEDY GUEZON/526,1,8,526,1_1_8,1_1_4,1_1_8_526,,,,,,,
1_1_4_277,1_1,4,277,DOUKOUYO 3/277,1,17,277,1_1_17,1_1_4,1_1_17_277,,,,,,,
1_1_4_492,1_1,4,492,DRISSAKRO/492,1,34,492,1_1_34,1_1_4,1_1_34_492,,,,,,,
1_1_4_667,1_1,4,667,EBOUASSUÉ/667,1,31,667,1_1_31,1_1_4,1_1_31_667,,,,,,,
1_1_4_458,1_1,4,458,FETEKOFFIKRO/458,1,26,458,1_1_26,1_1_4,1_1_26_458,,,,,,,
1_1_4_226,1_1,4,226,FOFANADOUGOU/226,1,26,226,1_1_26,1_1_4,1_1_26_226,,,,,,,
1_1_4_278,1_1,4,278,GABA/278,1,17,278,1_1_17,1_1_4,1_1_17_278,,,,,,,
1_1_4_443,1_1,4,443,GABA-DALIGA/443,1,17,443,1_1_17,1_1_4,1_1_17_443,,,,,,,
1_1_4_573,1_1,4,573,GBAGBEGNOA/573,1,17,573,1_1_17,1_1_4,1_1_17_573,,,,,,,
1_1_4_597,1_1,4,597,GBOPROUYA/597,1,3,597,1_1_3,1_1_4,1_1_3_597,,,,,,,
1_1_4_111,1_1,4,111,GBORO/111,1,6,111,1_1_6,1_1_4,1_1_6_111,,,,,,,
1_1_4_10,1_1,4,10,GNAMANOU/10,1,3,10,1_1_3,1_1_4,1_1_3_10,,,,,,,
1_1_4_45,1_1,4,45,GNAMIENKOUAKOUKRO/45,1,15,45,1_1_15,1_1_4,1_1_15_45,,,,,,,
1_1_4_472,1_1,4,472,GNAMIENKRO/472,1,38,472,1_1_38,1_1_4,1_1_38_472,,,,,,,
1_1_4_437,1_1,4,437,GNANGOMIANKRO/437,1,15,437,1_1_15,1_1_4,1_1_15_437,,,,,,,
1_1_4_187,1_1,4,187,GNANKE/187,1,11,187,1_1_11,1_1_4,1_1_11_187,,,,,,,
1_1_4_61,1_1,4,61,GOGOGUHE/61,1,13,61,1_1_13,1_1_4,1_1_13_61,,,,,,,
1_1_4_11,1_1,4,11,GOKRA/11,1,3,11,1_1_3,1_1_4,1_1_3_11,,,,,,,
1_1_4_495,1_1,4,495,GORODI/495,1,34,495,1_1_34,1_1_4,1_1_34_495,,,,,,,
1_1_4_5,1_1,4,5,GREGBEU/5,1,3,5,1_1_3,1_1_4,1_1_3_5,,,,,,,
1_1_4_279,1_1,4,279,GRÈBRÉ/279,1,17,279,1_1_17,1_1_4,1_1_17_279,,,,,,,
1_1_4_144,1_1,4,144,GROBONOU DAN/144,1,10,144,1_1_10,1_1_4,1_1_10_144,,,,,,,
1_1_4_75,1_1,4,75,GUEDEKIPREA/75,1,19,75,1_1_19,1_1_4,1_1_19_75,,,,,,,
1_1_4_280,1_1,4,280,GUEMENEDOU/280,1,17,280,1_1_17,1_1_4,1_1_17_280,,,,,,,
1_1_4_496,1_1,4,496,GUESSABO/496,1,34,496,1_1_34,1_1_4,1_1_34_496,,,,,,,
1_1_4_6,1_1,4,6,GUIPRY/6,1,3,6,1_1_3,1_1_4,1_1_3_6,,,,,,,
1_1_4_29,1_1,4,29,HEREDOUGOU/29,1,27,29,1_1_27,1_1_4,1_1_27_29,,,,,,,
1_1_4_452,1_1,4,452,IBOKE I/452,1,23,452,1_1_23,1_1_4,1_1_23_452,,,,,,,
1_1_4_453,1_1,4,453,IBOKE II/453,1,23,453,1_1_23,1_1_4,1_1_23_453,,,,,,,
1_1_4_454,1_1,4,454,IBOKE III/454,1,23,454,1_1_23,1_1_4,1_1_23_454,,,,,,,
1_1_4_520,1_1,4,520,IBOKE/520,1,6,520,1_1_6,1_1_4,1_1_6_520,,,,,,,
1_1_4_92,1_1,4,92,IRATEKE/92,1,23,92,1_1_23,1_1_4,1_1_23_92,,,,,,,
1_1_4_180,1_1,4,180,KABACROUSSO/180,1,43,180,1_1_43,1_1_4,1_1_43_180,,,,,,,
1_1_4_28,1_1,4,28,KAHEN/28,1,27,28,1_1_27,1_1_4,1_1_27_28,,,,,,,
1_1_4_47,1_1,4,47,KAKADJEKRO/47,1,15,47,1_1_15,1_1_4,1_1_15_47,,,,,,,
1_1_4_232,1_1,4,232,KAMBRESSO/232,1,26,232,1_1_26,1_1_4,1_1_26_232,,,,,,,
1_1_4_253,1_1,4,253,KANGAGUI/253,1,7,253,1_1_7,1_1_4,1_1_7_253,,,,,,,
1_1_4_121,1_1,4,121,KANGRETA/121,1,9,121,1_1_9,1_1_4,1_1_9_121,,,,,,,
1_1_4_8,1_1,4,8,KEIBLA/8,1,3,8,1_1_3,1_1_4,1_1_3_8,,,,,,,
1_1_4_76,1_1,4,76,KEKEGOZA/76,1,19,76,1_1_19,1_1_4,1_1_19_76,,,,,,,
1_1_4_281,1_1,4,281,KOBOUO 1/281,1,17,281,1_1_17,1_1_4,1_1_17_281,,,,,,,
1_1_4_282,1_1,4,282,KOBOUO 2/282,1,17,282,1_1_17,1_1_4,1_1_17_282,,,,,,,
1_1_4_283,1_1,4,283,KOBOUO 3/283,1,17,283,1_1_17,1_1_4,1_1_17_283,,,,,,,
1_1_4_284,1_1,4,284,KOBOUO 4/284,1,17,284,1_1_17,1_1_4,1_1_17_284,,,,,,,
1_1_4_289,1_1,4,289,KOBOUO 4/ADAMAKRO/289,1,17,289,1_1_17,1_1_4,1_1_17_289,,,,,,,
1_1_4_290,1_1,4,290,KOBOUO 4/ADJANKRO/290,1,17,290,1_1_17,1_1_4,1_1_17_290,,,,,,,
1_1_4_291,1_1,4,291,KOBOUO 4/AROUNAKRO/291,1,17,291,1_1_17,1_1_4,1_1_17_291,,,,,,,
1_1_4_294,1_1,4,294,KOBOUO 4/DALIGUE/294,1,17,294,1_1_17,1_1_4,1_1_17_294,,,,,,,
1_1_4_685,1_1,4,685,KOBOUO 4/DJIBOUO/685,1,17,685,1_1_17,1_1_4,1_1_17_685,,,,,,,
1_1_4_295,1_1,4,295,KOBOUO 4/DONHIO/295,1,17,295,1_1_17,1_1_4,1_1_17_295,,,,,,,
1_1_4_296,1_1,4,296,KOBOUO 4/ETTIENKRO/296,1,17,296,1_1_17,1_1_4,1_1_17_296,,,,,,,
1_1_4_297,1_1,4,297,KOBOUO 4/GBENANKRO/297,1,17,297,1_1_17,1_1_4,1_1_17_297,,,,,,,
1_1_4_298,1_1,4,298,KOBOUO 4/GNALÉ/298,1,17,298,1_1_17,1_1_4,1_1_17_298,,,,,,,
1_1_4_299,1_1,4,299,KOBOUO 4/ISSAKAKRO/299,1,17,299,1_1_17,1_1_4,1_1_17_299,,,,,,,
1_1_4_300,1_1,4,300,KOBOUO 4/KOFFIKRO/300,1,17,300,1_1_17,1_1_4,1_1_17_300,,,,,,,
1_1_4_687,1_1,4,687,KOBOUO 4/KOUAMEKRO/687,1,17,687,1_1_17,1_1_4,1_1_17_687,,,,,,,
1_1_4_302,1_1,4,302,"KOBOUO 4/N'DRIKRO/302",1,17,302,1_1_17,1_1_4,1_1_17_302,,,,,,,
1_1_4_303,1_1,4,303,KOBOUO 4/NIARIHIO/303,1,17,303,1_1_17,1_1_4,1_1_17_303,,,,,,,
1_1_4_304,1_1,4,304,KOBOUO 4/TAGBAYO/304,1,17,304,1_1_17,1_1_4,1_1_17_304,,,,,,,
1_1_4_686,1_1,4,686,KOBOUO 4/TIEMELEKRO/686,1,17,686,1_1_17,1_1_4,1_1_17_686,,,,,,,
1_1_4_305,1_1,4,305,KOBOUO 4/YACOUKRO/305,1,17,305,1_1_17,1_1_4,1_1_17_305,,,,,,,
1_1_4_104,1_1,4,104,KOFFIBLEKRO/104,1,24,104,1_1_24,1_1_4,1_1_24_104,,,,,,,
1_1_4_150,1_1,4,150,KOFFIEKRO/150,1,10,150,1_1_10,1_1_4,1_1_10_150,,,,,,,
1_1_4_130,1_1,4,130,KOFFIYAOSSOU/130,1,29,130,1_1_29,1_1_4,1_1_29_130,,,,,,,
1_1_4_231,1_1,4,231,KONANKRO/231,1,26,231,1_1_26,1_1_4,1_1_26_231,,,,,,,
1_1_4_7,1_1,4,7,KONDOUKRO/7,1,3,7,1_1_3,1_1_4,1_1_3_7,,,,,,,
1_1_4_657,1_1,4,657,KONEBOUGOU/657,1,34,657,1_1_34,1_1_4,1_1_34_657,,,,,,,
1_1_4_77,1_1,4,77,KOREA II/77,1,19,77,1_1_19,1_1_4,1_1_19_77,,,,,,,
1_1_4_229,1_1,4,229,KOREA2/229,1,26,229,1_1_26,1_1_4,1_1_26_229,,,,,,,
1_1_4_254,1_1,4,254,KOUADIO NGOKRO/254,1,7,254,1_1_7,1_1_4,1_1_7_254,,,,,,,
1_1_4_153,1_1,4,153,KOUADIOKRO/153,1,38,153,1_1_38,1_1_4,1_1_38_153,,,,,,,
1_1_4_427,1_1,4,427,KOUASSI DROKRO/427,1,10,427,1_1_10,1_1_4,1_1_10_427,,,,,,,
1_1_4_680,1_1,4,680,KOUASSIKOUASSIKRO/680,1,19,680,1_1_19,1_1_4,1_1_19_680,,,,,,,
1_1_4_507,1_1,4,507,KOUENOUFLA/507,1,41,507,1_1_41,1_1_4,1_1_41_507,,,,,,,
1_1_4_108,1_1,4,108,KOULIBALISSO/108,1,6,108,1_1_6,1_1_4,1_1_6_108,,,,,,,
1_1_4_197,1_1,4,197,KPACOBO/197,1,21,197,1_1_21,1_1_4,1_1_21_197,,,,,,,
1_1_4_255,1_1,4,255,KPANGBANKRO/255,1,7,255,1_1_7,1_1_4,1_1_7_255,,,,,,,
1_1_4_163,1_1,4,163,KRAGUI/163,1,33,163,1_1_33,1_1_4,1_1_33_163,,,,,,,
1_1_4_256,1_1,4,256,KRAKRO 1/256,1,7,256,1_1_7,1_1_4,1_1_7_256,,,,,,,
1_1_4_655,1_1,4,655,KRAKRO 2/655,1,7,655,1_1_7,1_1_4,1_1_7_655,,,,,,,
1_1_4_198,1_1,4,198,KRAKRO/198,1,17,198,1_1_17,1_1_4,1_1_17_198,,,,,,,
1_1_4_139,1_1,4,139,LASSINA BANGO/139,1,10,139,1_1_10,1_1_4,1_1_10_139,,,,,,,
1_1_4_546,1_1,4,546,LEBA TAGOURA/546,1,13,546,1_1_13,1_1_4,1_1_13_546,,,,,,,
1_1_4_658,1_1,4,658,LIABO/658,1,34,658,1_1_34,1_1_4,1_1_34_658,,,,,,,
1_1_4_64,1_1,4,64,LIGA/64,1,13,64,1_1_13,1_1_4,1_1_13_64,,,,,,,
1_1_4_430,1_1,4,430,LOBAKUYA/430,1,10,430,1_1_10,1_1_4,1_1_10_430,,,,,,,
1_1_4_128,1_1,4,128,LOLLOUOSSOU/128,1,29,128,1_1_29,1_1_4,1_1_29_128,,,,,,,
1_1_4_307,1_1,4,307,MAGUEHIO/307,1,17,307,1_1_17,1_1_4,1_1_17_307,,,,,,,
1_1_4_474,1_1,4,474,MANDEKRO/474,1,38,474,1_1_38,1_1_4,1_1_38_474,,,,,,,
1_1_4_106,1_1,4,106,MANOUAKE/106,1,6,106,1_1_6,1_1_4,1_1_6_106,,,,,,,
1_1_4_200,1_1,4,200,MARIE CHANTIER/200,1,21,200,1_1_21,1_1_4,1_1_21_200,,,,,,,
1_1_4_447,1_1,4,447,MARIE-CHANTIER/447,1,21,447,1_1_21,1_1_4,1_1_21_447,,,,,,,
1_1_4_165,1_1,4,165,MEAGUI/165,1,33,165,1_1_33,1_1_4,1_1_33_165,,,,,,,
1_1_4_147,1_1,4,147,MENEE CENTRE/147,1,10,147,1_1_10,1_1_4,1_1_10_147,,,,,,,
1_1_4_93,1_1,4,93,MENEKE/93,1,6,93,1_1_6,1_1_4,1_1_6_93,,,,,,,
1_1_4_664,1_1,4,664,MIANGANBOUGOU/664,1,15,664,1_1_15,1_1_4,1_1_15_664,,,,,,,
1_1_4_59,1_1,4,59,MIMIA II/59,1,13,59,1_1_13,1_1_4,1_1_13_59,,,,,,,
1_1_4_62,1_1,4,62,MOLONOU/62,1,13,62,1_1_13,1_1_4,1_1_13_62,,,,,,,
1_1_4_527,1_1,4,527,MONA/527,1,8,527,1_1_8,1_1_4,1_1_8_527,,,,,,,
1_1_4_459,1_1,4,459,MONOKO-ZOHI/459,1,26,459,1_1_26,1_1_4,1_1_26_459,,,,,,,
1_1_4_97,1_1,4,97,NAMORYKRO/97,1,23,97,1_1_23,1_1_4,1_1_23_97,,,,,,,
1_1_4_119,1_1,4,119,NANGREKRO/119,1,9,119,1_1_9,1_1_4,1_1_9_119,,,,,,,
1_1_4_666,1_1,4,666,"N'DRAMANKRO/666",1,31,666,1_1_31,1_1_4,1_1_31_666,,,,,,,
1_1_4_33,1_1,4,33,"N'DRIKRO/33",1,15,33,1_1_15,1_1_4,1_1_15_33,,,,,,,
1_1_4_435,1_1,4,435,"N'DRIKRO-YAOKRO/435",1,12,435,1_1_12,1_1_4,1_1_12_435,,,,,,,
1_1_4_508,1_1,4,508,NEOULEFLA/508,1,41,508,1_1_41,1_1_4,1_1_41_508,,,,,,,
1_1_4_530,1_1,4,530,"N'GATTAKOUAKOUKRO/530",1,9,530,1_1_9,1_1_4,1_1_9_530,,,,,,,
1_1_4_449,1_1,4,449,"N'GORANKRO/449",1,34,449,1_1_34,1_1_4,1_1_34_449,,,,,,,
1_1_4_519,1_1,4,519,"N'GUESSANGUI/519",1,42,519,1_1_42,1_1_4,1_1_42_519,,,,,,,
1_1_4_86,1_1,4,86,NIABLÉ/86,1,31,86,1_1_31,1_1_4,1_1_31_86,,,,,,,
